Time,Exchange,Symbol,Trade_Volume,Trade_Price
09:52:41.787198000,D,FB,400,27
09:52:41.787233000,K,FB,200,27
09:52:41.787259000,Y,FB,100,27
09:52:41.787312000,N,FB,1100,27
09:52:41.787449000,T,FB,300,27
09:52:41.787511000,Z,FB,100,27
09:52:41.787534000,T,FB,100,27
09:52:41.787806000,D,FB,100,27
09:52:41.788387000,D,FB,100,27
09:52:41.789586000,D,FB,150,27
09:52:41.794050000,D,FB,400,27
09:52:41.794377000,D,FB,287,27
09:52:41.800084000,D,FB,100,27
09:52:41.803224000,D,FB,32,27
09:52:41.818960000,Z,FB,88,26.99
09:52:41.818992000,P,FB,100,26.99
09:52:41.819048000,Z,FB,12,26.99
09:52:41.819105000,P,FB,61,26.99
09:52:41.819141000,Z,FB,88,26.99
09:52:41.819169000,T,FB,81,26.99
09:52:41.819193000,P,FB,9,26.99
09:52:41.819220000,Z,FB,12,26.99
09:52:41.819243000,T,FB,119,26.99
09:52:41.819267000,T,FB,41,26.99
09:52:41.819333000,P,FB,12,26.99
09:52:41.819486000,P,FB,18,26.99
09:52:41.819510000,T,FB,14,26.99
09:52:41.819558000,Z,FB,100,26.99
09:52:41.820022000,N,FB,82,26.99
09:52:42.126569000,D,FB,1,27
09:52:43.159553000,V,FB,100,26.995
09:52:43.162618000,D,FB,200,27
09:52:43.162753000,D,FB,1000,27
09:52:43.162979000,D,FB,100,27
09:52:43.163091000,D,FB,200,27
09:52:43.168349000,D,FB,250,27
09:52:43.171542000,D,FB,200,27
09:52:43.177382000,D,FB,3000,27
09:52:43.179929000,D,FB,287,27
09:52:43.188967000,D,FB,100,27
09:52:43.191110000,D,FB,200,27
09:52:43.191704000,D,FB,100,27
09:52:43.212926000,D,FB,7400,27
09:52:43.816649000,D,FB,100,27
09:52:43.818637000,D,FB,300,27
09:52:44.626243000,D,FB,100,27
09:52:44.629836000,D,FB,100,27
09:52:44.699571000,D,FB,1300,27
09:52:44.701712000,D,FB,1000,27
09:52:44.708047000,D,FB,1700,27
09:52:45.420505000,D,FB,2300,27
09:52:47.633498000,D,FB,100,27
09:52:47.636938000,D,FB,100,27
09:52:48.505224000,D,FB,1,26.99
09:52:50.264777000,D,FB,16666,26.96
09:52:50.625816000,K,FB,100,26.99
09:52:50.625884000,Y,FB,100,26.99
09:52:50.625907000,K,FB,100,26.99
09:52:50.626124000,N,FB,120,26.99
09:52:50.626287000,V,FB,100,26.995
09:52:50.626586000,K,FB,100,26.99
09:52:50.626639000,T,FB,45,26.99
09:52:50.626696000,T,FB,200,26.99
09:52:50.626926000,K,FB,100,26.99
09:52:50.627094000,Y,FB,100,26.99
09:52:50.627525000,D,FB,100,27
09:52:50.627768000,D,FB,300,27
09:52:50.628220000,D,FB,300,27
09:52:50.628618000,D,FB,100,27
09:52:50.630020000,D,FB,100,27
09:52:50.631718000,D,FB,100,27
09:52:50.632264000,D,FB,1100,27
09:52:50.632663000,D,FB,100,27
09:52:50.632811000,D,FB,100,27
09:52:50.633012000,D,FB,100,27
09:52:50.633210000,D,FB,200,27
09:52:50.633409000,D,FB,300,27
09:52:50.636796000,T,FB,100,26.99
09:52:50.636858000,N,FB,202,26.99
09:52:50.636894000,Z,FB,300,26.99
09:52:50.636911000,T,FB,435,26.99
09:52:50.636951000,Z,FB,100,26.99
09:52:50.636972000,Z,FB,100,26.99
09:52:50.636994000,Z,FB,100,26.99
09:52:50.637037000,N,FB,198,26.99
09:52:50.637705000,D,FB,100,27
09:52:50.650048000,D,FB,400,27
09:53:03.016761000,D,FB,100,27
09:53:03.017894000,D,FB,200,27
09:53:16.589322000,N,FB,300,27
09:53:16.589373000,Y,FB,100,27
09:53:16.589448000,Y,FB,100,27
09:53:16.589786000,N,FB,199,27
09:53:16.591309000,T,FB,800,27
09:53:24.782792000,D,FB,500,27
09:53:24.787040000,V,FB,1100,27
09:53:30.612657000,D,FB,1000,26.9958
09:53:32.622201000,D,FB,166,26.9938
09:53:32.635245000,P,FB,12,26.99
09:53:41.008092000,D,FB,500,27
09:53:42.816933000,D,FB,800,27
09:53:42.821623000,V,FB,1000,27
09:53:47.556939000,D,FB,150,26.999
09:53:52.352543000,D,FB,500,26.991
09:53:52.770799000,D,FB,100,26.99
09:53:52.800721000,D,FB,100,26.99
09:53:59.382005000,D,FB,40,26.9999
09:54:00.307544000,Y,FB,100,26.99
09:54:05.196606000,Y,FB,100,26.99
09:54:05.196672000,Y,FB,200,26.99
09:54:05.196821000,Y,FB,200,26.99
09:54:05.196942000,J,FB,100,26.99
09:54:05.197015000,J,FB,100,26.99
09:54:05.197952000,D,FB,100,26.99
09:54:05.634783000,N,FB,100,26.99
09:54:05.635395000,P,FB,100,26.99
09:54:05.635509000,P,FB,300,26.99
09:54:05.635534000,P,FB,200,26.99
09:54:05.635576000,P,FB,100,26.99
09:54:05.635606000,T,FB,100,26.99
09:54:05.635629000,N,FB,200,26.99
09:54:05.635667000,T,FB,100,26.99
09:54:05.635687000,K,FB,100,26.99
09:54:05.635782000,K,FB,200,26.99
09:54:05.635802000,K,FB,100,26.99
09:54:07.634947000,T,FB,100,26.98
09:54:07.635020000,T,FB,100,26.98
09:54:11.003028000,N,FB,1300,26.98
09:54:11.003143000,P,FB,100,26.98
09:54:11.003170000,K,FB,100,26.98
09:54:11.003193000,J,FB,100,26.98
09:54:11.003259000,P,FB,100,26.98
09:54:11.003292000,K,FB,100,26.98
09:54:11.003314000,P,FB,100,26.98
09:54:11.003340000,P,FB,100,26.98
09:54:11.003368000,P,FB,100,26.98
09:54:11.003395000,Z,FB,100,26.98
09:54:11.003416000,K,FB,200,26.98
09:54:11.003453000,Z,FB,100,26.98
09:54:11.003472000,Z,FB,100,26.98
