symbol,date,time,bid,ofr,bidsiz,ofrsiz,mode,ex,mmid
A,2022.02.20,9:49:26,38.35,38.37,2,1,22,'I',null
A,2022.02.20,9:49:26,38.35,38.37,1,1,22,'I',null
A,2022.02.20,9:49:26,38.35,38.37,3,1,12,'N',null
A,2022.02.20,9:49:26,38.35,38.36,2,1,12,'T',null
A,2022.02.20,9:49:26,38.35,38.36,1,1,12,'P',null
A,2022.02.20,9:49:26,38.35,38.36,1,2,12,'P',null
A,2022.02.20,9:49:26,38.35,38.36,1,1,22,'I',null
A,2022.02.20,9:49:26,38.35,38.37,6,1,12,'N',null
A,2022.02.20,9:49:26,38.35,38.37,2,1,12,'T',null
A,2022.02.20,9:49:26,38.35,38.36,1,1,12,'P',null
A,2022.02.20,9:49:26,38.35,38.37,1,1,22,'I',null
A,2022.02.20,9:49:26,38.35,38.38,6,1,12,'N',null
A,2022.02.20,9:49:26,38.35,38.38,6,1,12,'N',null
A,2022.02.20,9:49:26,38.35,38.36,6,1,12,'P',null
A,2022.02.20,9:49:27,38.35,38.38,9,1,12,'N',null
A,2022.02.20,9:49:27,38.35,38.36,2,1,12,'T',null
A,2022.02.20,9:49:27,38.34,38.37,1,1,22,'I',null
A,2022.02.20,9:49:27,38.35,38.36,1,1,12,'T',null
A,2022.02.20,9:49:27,38.34,38.36,1,1,22,'I',null
A,2022.02.20,9:49:27,38.35,38.36,2,1,12,'T',null
A,2022.02.20,9:49:27,38.35,38.36,5,2,12,'P',null
A,2022.02.20,9:49:27,38.34,38.36,1,2,12,'P',null
A,2022.02.20,9:49:27,38.34,38.36,1,1,12,'P',null
A,2022.02.20,9:49:27,38.35,38.37,9,1,12,'N',null
A,2022.02.20,9:49:27,38.35,38.37,6,1,12,'N',null
A,2022.02.20,9:49:27,38.35,38.36,6,1,12,'N',null
A,2022.02.20,9:49:27,38.35,38.36,1,1,12,'T',null
A,2022.02.20,9:49:28,38.35,38.36,9,1,12,'N',null
A,2022.02.20,9:49:28,38.35,38.36,4,1,12,'N',null
A,2022.02.20,9:49:28,38.34,38.36,1,6,12,'P',null
A,2022.02.20,9:49:29,38.34,38.36,1,1,12,'P',null
A,2022.02.20,9:49:29,38.35,38.36,1,2,12,'T',null
A,2022.02.20,9:49:29,38.34,38.36,1,6,12,'P',null
A,2022.02.20,9:49:31,38.31,38.36,1,2,12,'T',null
A,2022.02.20,9:49:31,38.33,38.36,1,2,12,'T',null
A,2022.02.20,9:49:31,38.35,38.36,1,2,12,'T',null
A,2022.02.20,9:49:31,38.33,38.36,1,6,12,'P',null
A,2022.02.20,9:49:31,38.34,38.36,1,2,22,'I',null
A,2022.02.20,9:49:31,38.33,38.36,1,2,22,'I',null
A,2022.02.20,9:49:31,38.35,38.36,4,2,12,'N',null
A,2022.02.20,9:49:31,38.35,38.36,3,2,12,'N',null
A,2022.02.20,9:49:32,38.33,38.36,1,1,12,'P',null
A,2022.02.20,9:49:32,38.34,38.36,1,1,12,'P',null
A,2022.02.20,9:49:32,38.34,38.36,1,2,22,'I',null
A,2022.02.20,9:49:32,38.34,38.36,1,1,22,'I',null
A,2022.02.20,9:49:32,38.35,38.36,1,4,12,'T',null
A,2022.02.20,9:49:32,38.35,38.36,1,2,12,'T',null
A,2022.02.20,9:49:32,38.35,38.36,6,1,12,'P',null
A,2022.02.20,9:49:32,38.35,38.36,2,2,12,'T',null
A,2022.02.20,9:49:32,38.35,38.36,2,1,12,'T',null
A,2022.02.20,9:49:32,38.35,38.37,6,1,12,'P',null
A,2022.02.20,9:49:32,38.35,38.36,1,1,22,'I',null
A,2022.02.20,9:49:32,38.35,38.37,1,1,22,'I',null
A,2022.02.20,9:49:32,38.35,38.37,3,1,12,'N',null
A,2022.02.20,9:49:32,38.35,38.36,5,1,12,'T',null
A,2022.02.20,9:49:32,38.35,38.37,4,1,12,'N',null
A,2022.02.20,9:49:33,38.35,38.37,5,1,12,'T',null
A,2022.02.20,9:49:33,38.35,38.37,5,4,12,'T',null
A,2022.02.20,9:49:33,38.35,38.37,2,1,22,'I',null
A,2022.02.20,9:49:33,38.35,38.37,5,1,12,'N',null
A,2022.02.20,9:49:33,38.35,38.37,6,6,12,'P',null
A,2022.02.20,9:49:33,38.35,38.37,1,1,22,'I',null
A,2022.02.20,9:49:33,38.35,38.37,5,3,12,'N',null
A,2022.02.20,9:49:33,38.35,38.37,5,2,12,'N',null
A,2022.02.20,9:49:33,38.35,38.37,6,1,22,'I',null
A,2022.02.20,9:49:33,38.35,38.37,5,1,12,'T',null
A,2022.02.20,9:49:33,38.36,38.37,1,1,22,'I',null
A,2022.02.20,9:49:33,38.35,38.37,6,1,12,'T',null
A,2022.02.20,9:49:33,38.35,38.38,6,1,12,'T',null
A,2022.02.20,9:49:33,38.36,38.38,1,1,12,'P',null
A,2022.02.20,9:49:33,38.36,38.38,1,1,22,'I',null
A,2022.02.20,9:49:33,38.35,38.37,5,2,12,'N',null
A,2022.02.20,9:49:33,38.35,38.38,5,1,12,'T',null
A,2022.02.20,9:49:33,38.35,38.37,7,2,12,'N',null
A,2022.02.20,9:49:34,38.36,38.38,1,1,12,'T',null
A,2022.02.20,9:49:34,38.36,38.38,6,1,12,'P',null
A,2022.02.20,9:49:34,38.36,38.37,1,2,12,'N',null
A,2022.02.20,9:49:34,38.35,38.38,2,1,12,'T',null
A,2022.02.20,9:49:34,38.35,38.37,2,1,12,'T',null
A,2022.02.20,9:49:34,38.35,38.37,2,2,12,'T',null
A,2022.02.20,9:49:34,38.36,38.37,1,1,22,'I',null
A,2022.02.20,9:49:34,38.35,38.37,1,1,22,'I',null
A,2022.02.20,9:49:34,38.35,38.37,1,1,12,'P',null
A,2022.02.20,9:49:34,38.35,38.37,6,1,12,'P',null
A,2022.02.20,9:49:34,38.35,38.37,7,2,12,'N',null
A,2022.02.20,9:49:34,38.36,38.37,1,1,12,'P',null
A,2022.02.20,9:49:34,38.36,38.37,1,1,22,'I',null
A,2022.02.20,9:49:34,38.35,38.37,6,3,12,'N',null
A,2022.02.20,9:49:35,38.35,38.37,1,3,12,'N',null
A,2022.02.20,9:49:35,38.36,38.38,1,1,22,'I',null
A,2022.02.20,9:49:35,38.36,38.37,1,2,12,'T',null
A,2022.02.20,9:49:35,38.36,38.37,1,1,12,'T',null
A,2022.02.20,9:49:35,38.36,38.38,1,1,12,'P',null
A,2022.02.20,9:49:35,38.36,38.37,4,3,12,'N',null
A,2022.02.20,9:49:35,38.36,38.37,5,3,12,'N',null
A,2022.02.20,9:49:35,38.36,38.38,5,1,12,'N',null
A,2022.02.20,9:49:36,38.36,38.37,5,5,12,'N',null
A,2022.02.20,9:49:36,38.36,38.37,1,5,12,'P',null
A,2022.02.20,9:49:36,38.36,38.37,1,4,12,'T',null
A,2022.02.20,9:49:37,38.36,38.37,1,1,12,'T',null
A,2022.02.20,9:49:37,38.36,38.38,1,1,12,'P',null
A,2022.02.20,9:49:37,38.36,38.37,5,5,12,'N',null
A,2022.02.20,9:49:37,38.36,38.37,4,5,12,'N',null
A,2022.02.20,9:49:38,38.36,38.37,4,3,12,'N',null
A,2022.02.20,9:49:39,38.36,38.37,4,3,12,'N',null
A,2022.02.20,9:49:39,38.36,38.37,2,1,12,'T',null
A,2022.02.20,9:49:40,38.36,38.37,1,1,12,'T',null
A,2022.02.20,9:49:40,38.36,38.37,2,1,12,'T',null
A,2022.02.20,9:49:40,38.36,38.37,5,3,12,'N',null
A,2022.02.20,9:49:40,38.36,38.37,1,1,12,'T',null
A,2022.02.20,9:49:41,38.36,38.37,4,3,12,'N',null
A,2022.02.20,9:49:41,38.36,38.37,2,1,12,'T',null
A,2022.02.20,9:49:41,38.36,38.38,2,1,12,'T',null
A,2022.02.20,9:49:41,38.36,38.38,2,1,22,'I',null
A,2022.02.20,9:49:41,38.36,38.37,2,1,12,'T',null
A,2022.02.20,9:49:42,38.36,38.37,5,3,12,'N',null
A,2022.02.20,9:49:42,38.36,38.37,5,2,12,'N',null
A,2022.02.20,9:49:42,38.36,38.38,6,1,12,'P',null
A,2022.02.20,9:49:42,38.36,38.37,5,1,12,'N',null
A,2022.02.20,9:49:42,38.36,38.38,5,1,12,'N',null
A,2022.02.20,9:49:42,38.36,38.39,2,1,22,'I',null
A,2022.02.20,9:49:42,38.36,38.38,4,1,12,'N',null
A,2022.02.20,9:49:42,38.36,38.39,6,1,12,'P',null
A,2022.02.20,9:49:42,38.36,38.39,2,1,12,'T',null
A,2022.02.20,9:49:42,38.37,38.39,1,1,12,'T',null
A,2022.02.20,9:49:42,38.37,38.39,1,1,22,'I',null
A,2022.02.20,9:49:42,38.36,38.39,1,1,12,'P',null
A,2022.02.20,9:49:42,38.37,38.39,1,1,12,'P',null
A,2022.02.20,9:49:42,38.37,38.39,1,4,12,'T',null
A,2022.02.20,9:49:42,38.36,38.39,4,1,12,'N',null
A,2022.02.20,9:49:42,38.37,38.39,1,6,12,'P',null
A,2022.02.20,9:49:42,38.37,38.39,2,4,12,'T',null
A,2022.02.20,9:49:43,38.36,38.4,4,10,12,'N',null
A,2022.02.20,9:49:43,38.37,38.39,6,6,12,'P',null
A,2022.02.20,9:49:43,38.37,38.4,1,10,12,'N',null
A,2022.02.20,9:49:43,38.37,38.39,2,1,12,'T',null
A,2022.02.20,9:49:43,38.38,38.39,1,1,12,'T',null
A,2022.02.20,9:49:43,38.38,38.4,1,3,12,'T',null
A,2022.02.20,9:49:43,38.38,38.4,1,1,12,'P',null
A,2022.02.20,9:49:43,38.38,38.39,1,1,22,'I',null
A,2022.02.20,9:49:43,38.38,38.4,1,1,22,'I',null
A,2022.02.20,9:49:43,38.37,38.39,1,5,12,'N',null
A,2022.02.20,9:49:43,38.37,38.39,2,5,12,'N',null
A,2022.02.20,9:49:43,38.37,38.39,2,7,12,'N',null
A,2022.02.20,9:49:44,38.37,38.39,1,7,12,'N',null
A,2022.02.20,9:49:44,38.38,38.39,1,7,12,'N',null
A,2022.02.20,9:49:44,38.37,38.39,1,7,12,'N',null
A,2022.02.20,9:49:44,38.38,38.39,1,1,12,'T',null
A,2022.02.20,9:49:44,38.38,38.39,1,1,12,'P',null
A,2022.02.20,9:49:44,38.37,38.39,2,1,12,'T',null
A,2022.02.20,9:49:44,38.37,38.39,1,1,12,'P',null
A,2022.02.20,9:49:44,38.38,38.39,1,1,22,'I',null
A,2022.02.20,9:49:44,38.37,38.39,1,1,22,'I',null
A,2022.02.20,9:49:45,38.38,38.39,1,7,12,'N',null
A,2022.02.20,9:49:45,38.36,38.39,1,1,12,'T',null
A,2022.02.20,9:49:45,38.37,38.39,1,2,22,'I',null
A,2022.02.20,9:49:45,38.36,38.39,1,1,12,'P',null
A,2022.02.20,9:49:45,38.36,38.38,1,1,12,'T',null
A,2022.02.20,9:49:45,38.37,38.39,1,1,12,'T',null
A,2022.02.20,9:49:45,38.36,38.39,2,7,12,'N',null
A,2022.02.20,9:49:45,38.37,38.38,1,1,22,'I',null
A,2022.02.20,9:49:45,38.36,38.39,2,6,12,'N',null
A,2022.02.20,9:49:45,38.36,38.38,2,1,12,'N',null
A,2022.02.20,9:49:45,38.37,38.39,1,1,22,'I',null
A,2022.02.20,9:49:45,38.35,38.38,2,1,12,'T',null
A,2022.02.20,9:49:45,38.37,38.38,1,1,22,'I',null
A,2022.02.20,9:49:45,38.34,38.38,1,1,22,'I',null
A,2022.02.20,9:49:45,38.35,38.38,1,1,12,'P',null
A,2022.02.20,9:49:46,38.35,38.38,1,1,12,'T',null
A,2022.02.20,9:49:46,38.34,38.38,2,1,12,'P',null
A,2022.02.20,9:49:46,38.36,38.37,2,1,12,'N',null
A,2022.02.20,9:49:46,38.36,38.37,1,1,12,'N',null
A,2022.02.20,9:49:46,38.35,38.37,1,1,12,'T',null
A,2022.02.20,9:49:46,38.35,38.37,1,2,12,'T',null
A,2022.02.20,9:49:46,38.36,38.38,1,1,12,'N',null
A,2022.02.20,9:49:46,38.34,38.37,1,1,22,'I',null
A,2022.02.20,9:49:46,38.33,38.37,1,1,22,'I',null
A,2022.02.20,9:49:46,38.34,38.37,2,1,12,'P',null
A,2022.02.20,9:49:46,38.33,38.37,2,1,12,'P',null
A,2022.02.20,9:49:46,38.35,38.38,1,1,12,'T',null
A,2022.02.20,9:49:47,38.35,38.37,1,1,12,'T',null
A,2022.02.20,9:49:47,38.37,38.38,4,1,12,'N',null
A,2022.02.20,9:49:47,38.33,38.38,1,1,22,'I',null
A,2022.02.20,9:49:47,38.33,38.38,1,3,22,'I',null
A,2022.02.20,9:49:47,38.33,38.38,1,1,22,'I',null
A,2022.02.20,9:49:47,38.33,38.38,2,3,12,'P',null
A,2022.02.20,9:49:47,38.33,38.38,2,1,12,'P',null
A,2022.02.20,9:49:47,38.35,38.38,1,1,12,'T',null
A,2022.02.20,9:49:47,38.37,38.39,4,5,12,'N',null
A,2022.02.20,9:49:47,38.37,38.39,3,5,12,'N',null
A,2022.02.20,9:49:47,38.36,38.38,1,1,12,'T',null
A,2022.02.20,9:49:47,38.36,38.39,1,2,12,'T',null
A,2022.02.20,9:49:47,38.37,38.39,1,2,12,'T',null
A,2022.02.20,9:49:47,38.37,38.39,1,1,12,'T',null
A,2022.02.20,9:49:47,38.37,38.39,1,1,12,'P',null
A,2022.02.20,9:49:47,38.36,38.38,1,1,22,'I',null
A,2022.02.20,9:49:47,38.36,38.39,1,1,22,'I',null
A,2022.02.20,9:49:47,38.37,38.39,1,1,22,'I',null
A,2022.02.20,9:49:48,38.37,38.39,2,1,12,'P',null
A,2022.02.20,9:49:48,38.38,38.39,1,1,12,'P',null
A,2022.02.20,9:49:48,38.37,38.4,1,3,12,'T',null
A,2022.02.20,9:49:48,38.38,38.4,1,1,12,'P',null
A,2022.02.20,9:49:48,38.37,38.4,1,1,22,'I',null
A,2022.02.20,9:49:48,38.38,38.4,2,1,12,'P',null
A,2022.02.20,9:49:48,38.37,38.39,3,4,12,'N',null
A,2022.02.20,9:49:48,38.38,38.39,1,4,12,'N',null
A,2022.02.20,9:49:48,38.37,38.4,1,6,12,'T',null
A,2022.02.20,9:49:48,38.37,38.4,1,4,12,'T',null
A,2022.02.20,9:49:48,38.38,38.39,1,3,12,'N',null
A,2022.02.20,9:49:48,38.38,38.4,1,10,12,'N',null
A,2022.02.20,9:49:48,38.38,38.4,1,1,12,'P',null
A,2022.02.20,9:49:48,38.38,38.39,1,2,12,'N',null
A,2022.02.20,9:49:49,38.38,38.39,2,2,12,'N',null
A,2022.02.20,9:49:49,38.38,38.4,1,4,12,'T',null
A,2022.02.20,9:49:49,38.38,38.39,4,2,12,'N',null
A,2022.02.20,9:49:49,38.38,38.4,4,10,12,'N',null
A,2022.02.20,9:49:49,38.38,38.4,5,10,12,'N',null
A,2022.02.20,9:49:49,38.38,38.4,1,1,12,'T',null
A,2022.02.20,9:49:49,38.38,38.4,2,10,12,'N',null
A,2022.02.20,9:49:49,38.38,38.4,5,10,12,'N',null
A,2022.02.20,9:49:50,38.38,38.4,4,10,12,'N',null
A,2022.02.20,9:49:54,38.38,38.4,1,4,12,'T',null
A,2022.02.20,9:49:54,38.37,38.4,1,4,12,'T',null
A,2022.02.20,9:49:54,38.37,38.39,1,1,12,'T',null
A,2022.02.20,9:49:54,38.37,38.39,1,1,12,'P',null
A,2022.02.20,9:49:54,38.37,38.39,1,1,22,'I',null
A,2022.02.20,9:49:55,38.38,38.4,4,15,12,'N',null
A,2022.02.20,9:49:55,38.38,38.39,4,1,12,'N',null
A,2022.02.20,9:49:55,38.38,38.39,3,1,12,'N',null
A,2022.02.20,9:49:55,38.37,38.4,1,1,12,'T',null
A,2022.02.20,9:49:55,38.37,38.39,1,3,12,'T',null
A,2022.02.20,9:49:55,38.37,38.39,1,6,22,'I',null
A,2022.02.20,9:49:56,38.37,38.39,1,7,22,'I',null
A,2022.02.20,9:49:57,38.37,38.39,1,6,22,'I',null
A,2022.02.20,9:49:57,38.37,38.39,7,1,12,'N',null
A,2022.02.20,9:49:57,38.37,38.39,1,5,12,'T',null
A,2022.02.20,9:49:57,38.37,38.39,1,6,12,'T',null
A,2022.02.20,9:49:57,38.37,38.38,1,1,12,'T',null
A,2022.02.20,9:49:57,38.37,38.38,1,1,12,'P',null
A,2022.02.20,9:49:57,38.37,38.38,1,1,22,'I',null
A,2022.02.20,9:49:57,38.37,38.38,7,1,12,'N',null
A,2022.02.20,9:49:57,38.37,38.39,7,1,12,'N',null
A,2022.02.20,9:49:57,38.37,38.39,1,2,12,'T',null
A,2022.02.20,9:49:57,38.37,38.39,1,1,12,'P',null
A,2022.02.20,9:49:57,38.37,38.39,1,5,12,'T',null
A,2022.02.20,9:49:57,38.37,38.39,1,1,22,'I',null
A,2022.02.20,9:49:57,38.37,38.39,1,6,22,'I',null
A,2022.02.20,9:49:57,38.37,38.39,12,1,12,'N',null
A,2022.02.20,9:49:59,38.37,38.39,1,6,12,'T',null
A,2022.02.20,9:49:59,38.37,38.39,6,1,12,'P',null
A,2022.02.20,9:49:59,38.37,38.39,1,4,12,'T',null
A,2022.02.20,9:49:59,38.37,38.4,1,1,12,'T',null
A,2022.02.20,9:49:59,38.37,38.39,1,1,22,'I',null
A,2022.02.20,9:49:59,38.37,38.4,1,1,22,'I',null
A,2022.02.20,9:49:59,38.37,38.4,6,1,12,'P',null
A,2022.02.20,9:49:59,38.38,38.4,1,1,12,'P',null
A,2022.02.20,9:49:59,38.37,38.39,1,1,12,'T',null
A,2022.02.20,9:49:59,38.37,38.4,1,1,12,'T',null
A,2022.02.20,9:50:00,38.37,38.39,13,1,12,'N',null
A,2022.02.20,9:50:00,38.37,38.4,1,6,22,'I',null
A,2022.02.20,9:50:00,38.37,38.4,13,15,12,'N',null
A,2022.02.20,9:50:00,38.38,38.4,1,15,12,'N',null
A,2022.02.20,9:50:00,38.39,38.4,3,1,12,'T',null
A,2022.02.20,9:50:00,38.39,38.4,4,1,12,'T',null
A,2022.02.20,9:50:00,38.39,38.41,4,5,12,'T',null
A,2022.02.20,9:50:00,38.39,38.4,1,6,22,'I',null
A,2022.02.20,9:50:00,38.39,38.41,1,1,12,'P',null
A,2022.02.20,9:50:00,38.39,38.4,1,5,22,'I',null
A,2022.02.20,9:50:00,38.39,38.41,1,1,22,'I',null
A,2022.02.20,9:50:01,38.39,38.4,3,1,12,'T',null
A,2022.02.20,9:50:01,38.37,38.41,2,1,22,'I',null
A,2022.02.20,9:50:01,38.37,38.4,2,1,22,'I',null
A,2022.02.20,9:50:01,38.38,38.4,1,1,12,'P',null
A,2022.02.20,9:50:01,38.38,38.4,1,14,12,'N',null
A,2022.02.20,9:50:01,38.39,38.4,1,14,12,'N',null
A,2022.02.20,9:50:01,38.39,38.4,1,13,12,'N',null
A,2022.02.20,9:50:01,38.39,38.4,1,10,12,'N',null
A,2022.02.20,9:50:01,38.38,38.4,1,10,12,'N',null
A,2022.02.20,9:50:01,38.39,38.4,1,10,12,'N',null
A,2022.02.20,9:50:02,38.37,38.4,2,6,22,'I',null
A,2022.02.20,9:50:02,38.39,38.4,2,1,12,'T',null
A,2022.02.20,9:50:02,38.39,38.4,1,11,12,'N',null
A,2022.02.20,9:50:02,38.38,38.4,1,11,12,'N',null
A,2022.02.20,9:50:02,38.37,38.4,3,1,12,'T',null
A,2022.02.20,9:50:03,38.37,38.4,1,1,12,'T',null
A,2022.02.20,9:50:03,38.37,38.39,1,1,12,'P',null
A,2022.02.20,9:50:03,38.37,38.39,2,1,22,'I',null
A,2022.02.20,9:50:03,38.37,38.39,1,1,22,'I',null
A,2022.02.20,9:50:04,38.37,38.4,4,1,12,'T',null
A,2022.02.20,9:50:04,38.37,38.39,6,1,12,'P',null
A,2022.02.20,9:50:04,38.37,38.4,9,11,12,'N',null
A,2022.02.20,9:50:04,38.37,38.39,8,1,12,'N',null
A,2022.02.20,9:50:04,38.37,38.39,6,1,22,'I',null
A,2022.02.20,9:50:04,38.37,38.38,4,1,12,'T',null
A,2022.02.20,9:50:04,38.37,38.4,4,1,12,'T',null
A,2022.02.20,9:50:04,38.37,38.39,1,1,22,'I',null
A,2022.02.20,9:50:04,38.37,38.4,1,1,12,'T',null
A,2022.02.20,9:50:04,38.38,38.39,1,1,12,'P',null
A,2022.02.20,9:50:05,38.38,38.39,1,1,12,'N',null
A,2022.02.20,9:50:05,38.38,38.39,2,1,12,'N',null
A,2022.02.20,9:50:06,38.37,38.4,1,1,22,'I',null
A,2022.02.20,9:50:06,38.38,38.4,1,1,12,'P',null
A,2022.02.20,9:50:06,38.38,38.39,1,1,12,'N',null
A,2022.02.20,9:50:06,38.37,38.4,1,6,22,'I',null
A,2022.02.20,9:50:06,38.38,38.4,1,11,12,'N',null
A,2022.02.20,9:50:06,38.38,38.4,2,11,12,'N',null
A,2022.02.20,9:50:11,38.37,38.39,1,1,12,'T',null
A,2022.02.20,9:50:12,38.37,38.4,1,1,12,'T',null
A,2022.02.20,9:50:12,38.37,38.39,1,1,12,'T',null
A,2022.02.20,9:50:12,38.37,38.4,1,1,12,'P',null
A,2022.02.20,9:50:12,38.37,38.4,1,1,12,'T',null
A,2022.02.20,9:50:13,38.38,38.4,5,1,12,'P',null
A,2022.02.20,9:50:13,38.37,38.4,1,1,22,'I',null
A,2022.02.20,9:50:13,38.38,38.4,1,11,12,'N',null
A,2022.02.20,9:50:13,38.37,38.4,7,11,12,'N',null
A,2022.02.20,9:50:13,38.38,38.4,1,1,12,'T',null
A,2022.02.20,9:50:13,38.37,38.4,7,10,12,'N',null
A,2022.02.20,9:50:13,38.37,38.4,1,1,12,'T',null
A,2022.02.20,9:50:13,38.37,38.41,7,21,12,'N',null
A,2022.02.20,9:50:13,38.39,38.4,1,1,12,'T',null
A,2022.02.20,9:50:13,38.37,38.4,1,1,12,'T',null
A,2022.02.20,9:50:13,38.37,38.4,2,1,12,'T',null
A,2022.02.20,9:50:13,38.37,38.4,2,1,22,'I',null
A,2022.02.20,9:50:13,38.38,38.4,1,1,22,'I',null
A,2022.02.20,9:50:13,38.39,38.4,1,1,12,'P',null
A,2022.02.20,9:50:13,38.38,38.4,3,1,12,'T',null
A,2022.02.20,9:50:13,38.38,38.4,6,1,22,'I',null
A,2022.02.20,9:50:13,38.38,38.4,1,1,12,'P',null
A,2022.02.20,9:50:13,38.38,38.4,6,1,12,'P',null
A,2022.02.20,9:50:13,38.38,38.41,2,21,12,'N',null
A,2022.02.20,9:50:14,38.38,38.4,1,1,22,'I',null
A,2022.02.20,9:50:14,38.37,38.4,2,1,12,'T',null
A,2022.02.20,9:50:14,38.38,38.41,5,21,12,'N',null
A,2022.02.20,9:50:14,38.37,38.41,2,5,12,'T',null
A,2022.02.20,9:50:14,38.37,38.41,2,7,12,'T',null
A,2022.02.20,9:50:14,38.38,38.41,1,1,22,'I',null
A,2022.02.20,9:50:14,38.38,38.41,1,6,22,'I',null
A,2022.02.20,9:50:14,38.39,38.41,1,21,12,'N',null
A,2022.02.20,9:50:14,38.38,38.41,5,21,12,'N',null
A,2022.02.20,9:50:14,38.38,38.41,6,1,12,'P',null
A,2022.02.20,9:50:14,38.38,38.41,4,21,12,'N',null
A,2022.02.20,9:50:14,38.37,38.41,2,5,12,'T',null
A,2022.02.20,9:50:14,38.39,38.41,1,5,12,'T',null
A,2022.02.20,9:50:14,38.37,38.41,1,6,22,'I',null
A,2022.02.20,9:50:14,38.37,38.41,3,5,12,'T',null
A,2022.02.20,9:50:14,38.38,38.41,6,3,12,'P',null
A,2022.02.20,9:50:14,38.37,38.41,3,7,12,'T',null
A,2022.02.20,9:50:14,38.38,38.41,5,3,12,'P',null
A,2022.02.20,9:50:14,38.38,38.41,5,1,12,'P',null
A,2022.02.20,9:50:14,38.37,38.41,3,5,12,'T',null
A,2022.02.20,9:50:14,38.38,38.41,3,21,12,'N',null
A,2022.02.20,9:50:14,38.38,38.41,5,3,12,'P',null
A,2022.02.20,9:50:14,38.37,38.41,3,7,12,'T',null
A,2022.02.20,9:50:14,38.37,38.41,1,8,22,'I',null
A,2022.02.20,9:50:15,38.37,38.41,2,7,12,'T',null
A,2022.02.20,9:50:15,38.37,38.4,2,1,12,'T',null
A,2022.02.20,9:50:15,38.36,38.4,1,1,22,'I',null
A,2022.02.20,9:50:15,38.37,38.4,1,1,12,'T',null
A,2022.02.20,9:50:15,38.36,38.4,1,6,22,'I',null
A,2022.02.20,9:50:15,38.37,38.41,2,3,12,'P',null
A,2022.02.20,9:50:15,38.37,38.4,1,1,12,'P',null
A,2022.02.20,9:50:15,38.36,38.4,1,1,12,'P',null
A,2022.02.20,9:50:15,38.38,38.4,2,1,12,'T',null
A,2022.02.20,9:50:15,38.36,38.4,2,1,12,'P',null
A,2022.02.20,9:50:15,38.38,38.4,3,1,12,'N',null
A,2022.02.20,9:50:15,38.38,38.4,3,2,12,'N',null
A,2022.02.20,9:50:16,38.38,38.4,2,2,12,'T',null
A,2022.02.20,9:50:16,38.38,38.39,2,1,12,'T',null
A,2022.02.20,9:50:17,38.36,38.39,1,1,22,'I',null
A,2022.02.20,9:50:17,38.36,38.39,2,1,12,'P',null
A,2022.02.20,9:50:17,38.38,38.4,3,5,12,'N',null
A,2022.02.20,9:50:17,38.38,38.4,2,2,12,'T',null
A,2022.02.20,9:50:17,38.36,38.4,2,1,12,'P',null
A,2022.02.20,9:50:17,38.38,38.39,3,1,12,'N',null
A,2022.02.20,9:50:17,38.36,38.4,1,1,22,'I',null
A,2022.02.20,9:50:17,38.36,38.4,1,6,22,'I',null
A,2022.02.20,9:50:18,38.38,38.4,3,5,12,'N',null
A,2022.02.20,9:50:18,38.38,38.4,3,2,12,'N',null
A,2022.02.20,9:50:18,38.39,38.4,1,2,12,'N',null
A,2022.02.20,9:50:19,38.38,38.4,3,2,12,'N',null
A,2022.02.20,9:50:19,38.38,38.4,2,1,12,'T',null
A,2022.02.20,9:50:19,38.38,38.39,2,1,12,'T',null
A,2022.02.20,9:50:19,38.37,38.39,1,1,12,'T',null
A,2022.02.20,9:50:19,38.37,38.39,1,2,12,'T',null
A,2022.02.20,9:50:19,38.36,38.39,2,1,12,'P',null
A,2022.02.20,9:50:19,38.36,38.39,1,1,22,'I',null
A,2022.02.20,9:50:19,38.35,38.39,1,1,22,'I',null
A,2022.02.20,9:50:19,38.36,38.39,1,1,12,'P',null
A,2022.02.20,9:50:19,38.35,38.39,2,1,12,'P',null
A,2022.02.20,9:50:20,38.38,38.39,3,1,12,'N',null
A,2022.02.20,9:50:20,38.38,38.39,3,2,12,'N',null
A,2022.02.20,9:50:20,38.37,38.39,1,1,22,'I',null
A,2022.02.20,9:50:20,38.37,38.4,1,1,12,'T',null
A,2022.02.20,9:50:20,38.37,38.39,1,1,12,'T',null
A,2022.02.20,9:50:20,38.38,38.39,1,1,12,'T',null
A,2022.02.20,9:50:20,38.37,38.4,1,1,12,'P',null
A,2022.02.20,9:50:20,38.37,38.4,1,1,22,'I',null
A,2022.02.20,9:50:20,38.38,38.4,1,1,12,'T',null
A,2022.02.20,9:50:20,38.38,38.4,1,1,12,'P',null
A,2022.02.20,9:50:20,38.38,38.4,2,1,12,'P',null
A,2022.02.20,9:50:21,38.38,38.4,3,2,12,'N',null
A,2022.02.20,9:50:21,38.39,38.4,1,1,12,'T',null
A,2022.02.20,9:50:21,38.39,38.41,1,5,12,'T',null
A,2022.02.20,9:50:21,38.39,38.4,1,1,22,'I',null
A,2022.02.20,9:50:21,38.39,38.41,1,1,22,'I',null
A,2022.02.20,9:50:21,38.39,38.41,1,1,12,'P',null
A,2022.02.20,9:50:21,38.38,38.4,4,2,12,'N',null
A,2022.02.20,9:50:21,38.39,38.4,1,2,12,'N',null
A,2022.02.20,9:50:21,38.39,38.4,1,1,12,'N',null
A,2022.02.20,9:50:22,38.37,38.41,2,1,22,'I',null
