symbol,date,time,bid,ofr,bidsiz,ofrsiz,mode,ex,mmid,ts
A,2022.02.20,09:50:31,38.399999999999998,38.409999999999996,1,1,12,'P',null,2022.02.20T14:50:31
A,2022.02.20,09:50:31,38.39,38.409999999999996,3,20,12,'N',null,2022.02.20T14:50:31
A,2022.02.20,09:50:31,38.39,38.409999999999996,6,20,12,'N',null,2022.02.20T14:50:31
A,2022.02.20,09:50:31,38.399999999999998,38.409999999999996,2,20,12,'N',null,2022.02.20T14:50:31
A,2022.02.20,09:50:31,38.399999999999998,38.409999999999996,4,19,12,'N',null,2022.02.20T14:50:31
A,2022.02.20,09:50:31,38.39,38.409999999999996,2,4,12,'T',null,2022.02.20T14:50:31
A,2022.02.20,09:50:31,38.39,38.420000000000001,2,1,12,'T',null,2022.02.20T14:50:31
A,2022.02.20,09:50:31,38.39,38.420000000000001,3,1,12,'T',null,2022.02.20T14:50:31
A,2022.02.20,09:50:31,38.399999999999998,38.420000000000001,1,1,12,'P',null,2022.02.20T14:50:31
A,2022.02.20,09:50:31,38.399999999999998,38.409999999999996,1,1,22,'I',null,2022.02.20T14:50:31
A,2022.02.20,09:50:31,38.399999999999998,38.420000000000001,1,1,22,'I',null,2022.02.20T14:50:31
A,2022.02.20,09:50:31,38.39,38.409999999999996,3,1,12,'T',null,2022.02.20T14:50:31
A,2022.02.20,09:50:31,38.399999999999998,38.409999999999996,1,1,12,'T',null,2022.02.20T14:50:31
A,2022.02.20,09:50:32,38.399999999999998,38.409999999999996,4,20,12,'N',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.399999999999998,38.429999999999999,1,1,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.399999999999998,38.429999999999999,1,1,12,'T',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.399999999999998,38.429999999999999,4,1,12,'T',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.399999999999998,38.439999999999997,5,1,12,'T',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.399999999999998,38.420000000000001,4,1,12,'N',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.399999999999998,38.429999999999999,2,1,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.399999999999998,38.429999999999999,1,1,12,'P',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.399999999999998,38.429999999999999,7,1,12,'P',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.399999999999998,38.429999999999999,3,1,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.399999999999998,38.439999999999997,3,1,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.399999999999998,38.439999999999997,4,1,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.409999999999996,38.439999999999997,1,1,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.409999999999996,38.439999999999997,1,1,12,'T',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.399999999999998,38.439999999999997,6,1,12,'P',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.420000000000001,38.429999999999999,2,1,12,'N',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.399999999999998,38.439999999999997,7,1,12,'P',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.409999999999996,38.439999999999997,2,1,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.409999999999996,38.439999999999997,1,1,12,'P',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.409999999999996,38.439999999999997,2,6,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.420000000000001,38.439999999999997,2,2,12,'N',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.429999999999999,38.439999999999997,1,6,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.409999999999996,38.439999999999997,2,6,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.420000000000001,38.439999999999997,1,1,12,'P',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.409999999999996,38.450000000000002,1,1,12,'T',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.409999999999996,38.439999999999997,2,2,12,'N',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.420000000000001,38.46,1,1,12,'P',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.429999999999999,38.439999999999997,1,6,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.429999999999999,38.439999999999997,1,5,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.429999999999999,38.439999999999997,1,4,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.429999999999999,38.450000000000002,1,1,22,'I',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.420000000000001,38.450000000000002,1,1,12,'P',null,2022.02.20T14:50:32
A,2022.02.20,09:50:32,38.409999999999996,38.420000000000001,2,2,12,'N',null,2022.02.20T14:50:32
A,2022.02.20,09:50:33,38.409999999999996,38.450000000000002,3,1,22,'I',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,3,1,22,'I',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.420000000000001,2,1,12,'N',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.450000000000002,2,1,12,'T',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.420000000000001,38.439999999999997,1,1,12,'P',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.420000000000001,3,1,12,'N',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,3,1,12,'N',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,2,1,12,'T',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,2,1,12,'P',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,8,1,22,'I',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,8,6,22,'I',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,7,1,12,'P',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.420000000000001,38.439999999999997,1,1,12,'T',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.429999999999999,38.450000000000002,1,1,12,'T',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,8,5,22,'I',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.420000000000001,38.450000000000002,1,1,12,'T',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.450000000000002,7,1,12,'P',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.450000000000002,1,1,12,'T',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,1,1,12,'T',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,6,1,12,'P',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,7,5,22,'I',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,7,6,22,'I',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.420000000000001,38.439999999999997,2,1,12,'N',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.429999999999999,38.450000000000002,2,11,12,'N',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,6,6,22,'I',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,7,1,12,'P',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.429999999999999,38.450000000000002,4,11,12,'N',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.429999999999999,38.450000000000002,4,12,12,'N',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,6,1,22,'I',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.450000000000002,1,1,12,'T',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.450000000000002,7,1,12,'P',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.450000000000002,6,1,22,'I',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,1,1,12,'T',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.429999999999999,38.439999999999997,4,1,12,'N',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.429999999999999,38.439999999999997,3,1,12,'N',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,7,1,12,'P',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.429999999999999,38.439999999999997,1,1,12,'N',null,2022.02.20T14:50:33
A,2022.02.20,09:50:33,38.409999999999996,38.439999999999997,6,1,22,'I',null,2022.02.20T14:50:33
A,2022.02.20,09:50:34,38.429999999999999,38.450000000000002,1,15,12,'N',null,2022.02.20T14:50:34
A,2022.02.20,09:50:34,38.429999999999999,38.439999999999997,1,1,12,'N',null,2022.02.20T14:50:34
A,2022.02.20,09:50:35,38.409999999999996,38.439999999999997,5,1,22,'I',null,2022.02.20T14:50:35
A,2022.02.20,09:50:35,38.409999999999996,38.439999999999997,1,1,22,'I',null,2022.02.20T14:50:35
A,2022.02.20,09:50:35,38.420000000000001,38.439999999999997,2,1,12,'N',null,2022.02.20T14:50:35
A,2022.02.20,09:50:35,38.409999999999996,38.439999999999997,1,6,22,'I',null,2022.02.20T14:50:35
A,2022.02.20,09:50:35,38.420000000000001,38.439999999999997,1,1,12,'N',null,2022.02.20T14:50:35
A,2022.02.20,09:50:36,38.409999999999996,38.439999999999997,6,1,12,'P',null,2022.02.20T14:50:36
A,2022.02.20,09:50:36,38.409999999999996,38.439999999999997,1,1,22,'I',null,2022.02.20T14:50:36
A,2022.02.20,09:50:36,38.420000000000001,38.439999999999997,5,1,12,'P',null,2022.02.20T14:50:36
A,2022.02.20,09:50:37,38.409999999999996,38.439999999999997,1,1,12,'P',null,2022.02.20T14:50:37
A,2022.02.20,09:50:38,38.409999999999996,38.439999999999997,1,6,12,'T',null,2022.02.20T14:50:38
A,2022.02.20,09:50:38,38.399999999999998,38.439999999999997,2,6,12,'T',null,2022.02.20T14:50:38
A,2022.02.20,09:50:38,38.399999999999998,38.439999999999997,9,1,12,'P',null,2022.02.20T14:50:38
A,2022.02.20,09:50:38,38.399999999999998,38.439999999999997,1,6,12,'T',null,2022.02.20T14:50:38
A,2022.02.20,09:50:38,38.399999999999998,38.439999999999997,8,1,12,'P',null,2022.02.20T14:50:38
A,2022.02.20,09:50:38,38.399999999999998,38.439999999999997,1,1,22,'I',null,2022.02.20T14:50:38
A,2022.02.20,09:50:38,38.399999999999998,38.439999999999997,1,6,22,'I',null,2022.02.20T14:50:38
A,2022.02.20,09:50:38,38.409999999999996,38.439999999999997,7,2,12,'N',null,2022.02.20T14:50:38
A,2022.02.20,09:50:38,38.409999999999996,38.439999999999997,1,6,12,'T',null,2022.02.20T14:50:38
A,2022.02.20,09:50:38,38.399999999999998,38.439999999999997,13,1,12,'P',null,2022.02.20T14:50:38
A,2022.02.20,09:50:38,38.399999999999998,38.439999999999997,1,6,12,'T',null,2022.02.20T14:50:38
A,2022.02.20,09:50:38,38.420000000000001,38.439999999999997,1,2,12,'N',null,2022.02.20T14:50:38
A,2022.02.20,09:50:38,38.409999999999996,38.439999999999997,1,6,12,'T',null,2022.02.20T14:50:38
A,2022.02.20,09:50:39,38.399999999999998,38.439999999999997,13,3,12,'P',null,2022.02.20T14:50:39
A,2022.02.20,09:50:39,38.399999999999998,38.439999999999997,1,6,12,'T',null,2022.02.20T14:50:39
A,2022.02.20,09:50:39,38.399999999999998,38.429999999999999,1,1,12,'T',null,2022.02.20T14:50:39
A,2022.02.20,09:50:39,38.399999999999998,38.429999999999999,13,1,12,'P',null,2022.02.20T14:50:39
A,2022.02.20,09:50:39,38.399999999999998,38.429999999999999,1,1,22,'I',null,2022.02.20T14:50:39
A,2022.02.20,09:50:39,38.399999999999998,38.429999999999999,13,3,12,'P',null,2022.02.20T14:50:39
A,2022.02.20,09:50:39,38.420000000000001,38.439999999999997,1,4,12,'N',null,2022.02.20T14:50:39
A,2022.02.20,09:50:39,38.420000000000001,38.429999999999999,1,1,12,'N',null,2022.02.20T14:50:39
A,2022.02.20,09:50:39,38.420000000000001,38.429999999999999,1,2,12,'N',null,2022.02.20T14:50:39
A,2022.02.20,09:50:39,38.409999999999996,38.429999999999999,5,3,12,'P',null,2022.02.20T14:50:39
A,2022.02.20,09:50:39,38.409999999999996,38.429999999999999,7,2,12,'N',null,2022.02.20T14:50:39
A,2022.02.20,09:50:40,38.409999999999996,38.429999999999999,1,1,12,'T',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.409999999999996,38.420000000000001,1,1,12,'T',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.399999999999998,38.429999999999999,7,3,12,'P',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.399999999999998,38.420000000000001,1,1,12,'T',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.39,38.420000000000001,2,1,12,'T',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.380000000000002,38.429999999999999,1,1,22,'I',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.39,38.429999999999999,1,1,22,'I',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.399999999999998,38.429999999999999,6,3,12,'P',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.39,38.429999999999999,1,2,22,'I',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.399999999999998,38.429999999999999,6,4,12,'P',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.39,38.420000000000001,2,2,12,'T',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.39,38.420000000000001,1,2,12,'T',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.39,38.420000000000001,1,1,22,'I',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.399999999999998,38.420000000000001,6,1,12,'P',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.39,38.429999999999999,1,2,22,'I',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.39,38.420000000000001,1,1,12,'T',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.399999999999998,38.429999999999999,6,2,12,'P',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.409999999999996,38.429999999999999,7,1,12,'N',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.39,38.429999999999999,1,1,22,'I',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.399999999999998,38.429999999999999,6,1,12,'P',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.409999999999996,38.429999999999999,7,2,12,'N',null,2022.02.20T14:50:40
A,2022.02.20,09:50:40,38.409999999999996,38.429999999999999,12,2,12,'N',null,2022.02.20T14:50:40
A,2022.02.20,09:50:41,38.409999999999996,38.429999999999999,12,1,12,'N',null,2022.02.20T14:50:41
A,2022.02.20,09:50:41,38.399999999999998,38.429999999999999,2,1,12,'P',null,2022.02.20T14:50:41
A,2022.02.20,09:50:42,38.39,38.429999999999999,1,1,12,'T',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.399999999999998,38.429999999999999,7,3,12,'P',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.409999999999996,38.429999999999999,5,3,12,'P',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.409999999999996,38.429999999999999,1,1,12,'T',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.39,38.439999999999997,1,2,22,'I',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.409999999999996,38.439999999999997,1,2,12,'T',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.399999999999998,38.439999999999997,7,3,12,'P',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.409999999999996,38.429999999999999,12,1,12,'N',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.399999999999998,38.439999999999997,1,2,22,'I',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.399999999999998,38.439999999999997,8,2,12,'P',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.420000000000001,38.439999999999997,1,2,12,'T',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.420000000000001,38.439999999999997,1,1,12,'T',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.420000000000001,38.439999999999997,1,2,22,'I',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.420000000000001,38.439999999999997,1,1,22,'I',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.420000000000001,38.439999999999997,1,1,12,'P',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.409999999999996,38.439999999999997,12,3,12,'N',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.429999999999999,38.439999999999997,1,1,12,'T',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.429999999999999,38.439999999999997,1,3,12,'P',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.429999999999999,38.439999999999997,1,1,22,'I',null,2022.02.20T14:50:42
A,2022.02.20,09:50:42,38.429999999999999,38.439999999999997,1,1,12,'P',null,2022.02.20T14:50:42
A,2022.02.20,09:50:43,38.409999999999996,38.429999999999999,12,1,12,'N',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.429999999999999,1,1,12,'N',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.429999999999999,1,2,12,'N',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.439999999999997,1,1,12,'T',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.439999999999997,1,1,12,'P',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.439999999999997,1,1,22,'I',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.399999999999998,38.439999999999997,1,1,22,'I',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.409999999999996,38.439999999999997,1,1,22,'I',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.409999999999996,38.439999999999997,1,1,12,'T',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.409999999999996,38.439999999999997,1,1,12,'P',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.409999999999996,38.439999999999997,1,3,12,'P',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.409999999999996,38.439999999999997,1,2,22,'I',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.409999999999996,38.439999999999997,1,4,12,'P',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.399999999999998,38.439999999999997,1,2,22,'I',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.439999999999997,1,1,12,'T',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.429999999999999,1,1,12,'N',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.439999999999997,1,2,12,'N',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.429999999999999,38.439999999999997,1,2,12,'N',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.409999999999996,38.439999999999997,1,2,12,'T',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.399999999999998,38.439999999999997,2,2,12,'T',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.399999999999998,38.439999999999997,2,2,12,'T',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.439999999999997,1,2,12,'T',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.399999999999998,38.439999999999997,8,4,12,'P',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.399999999999998,38.429999999999999,1,1,22,'I',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.429999999999999,1,1,22,'I',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.439999999999997,1,2,22,'I',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.439999999999997,1,2,12,'P',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.439999999999997,1,1,12,'T',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.429999999999999,38.439999999999997,1,1,12,'T',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.429999999999999,38.450000000000002,1,2,12,'T',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.439999999999997,1,1,22,'I',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.450000000000002,1,2,22,'I',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.429999999999999,38.450000000000002,1,2,22,'I',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.420000000000001,38.439999999999997,1,1,12,'P',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.429999999999999,38.439999999999997,1,2,12,'P',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.409999999999996,38.439999999999997,14,2,12,'N',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.409999999999996,38.439999999999997,9,2,12,'N',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.429999999999999,38.450000000000002,1,2,12,'P',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.409999999999996,38.439999999999997,8,2,12,'N',null,2022.02.20T14:50:43
A,2022.02.20,09:50:43,38.409999999999996,38.429999999999999,8,1,12,'N',null,2022.02.20T14:50:43
A,2022.02.20,09:50:44,38.409999999999996,38.429999999999999,8,1,12,'N',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.420000000000001,38.450000000000002,1,2,12,'T',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.450000000000002,2,2,12,'T',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.450000000000002,1,2,12,'T',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.450000000000002,2,2,12,'P',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.439999999999997,1,1,12,'T',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.420000000000001,38.450000000000002,1,2,22,'I',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.450000000000002,1,2,22,'I',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.429999999999999,9,1,12,'N',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.439999999999997,1,1,12,'P',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.450000000000002,1,7,22,'I',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.439999999999997,6,1,12,'P',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.439999999999997,1,6,12,'T',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.439999999999997,1,5,22,'I',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.439999999999997,6,3,12,'P',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.439999999999997,9,1,12,'N',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.399999999999998,38.439999999999997,1,5,22,'I',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.399999999999998,38.439999999999997,1,10,22,'I',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.439999999999997,9,1,12,'N',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.399999999999998,38.439999999999997,1,11,22,'I',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.439999999999997,1,3,12,'P',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.429999999999999,1,1,12,'T',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.399999999999998,38.429999999999999,2,1,12,'T',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.399999999999998,38.429999999999999,1,1,12,'T',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.439999999999997,8,1,12,'N',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.399999999999998,38.429999999999999,2,3,12,'P',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.399999999999998,38.429999999999999,1,4,12,'T',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.399999999999998,38.429999999999999,1,3,12,'P',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.399999999999998,38.429999999999999,1,1,22,'I',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.39,38.429999999999999,1,1,22,'I',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.39,38.429999999999999,1,6,22,'I',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.380000000000002,38.429999999999999,1,6,22,'I',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.429999999999999,1,4,12,'T',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.439999999999997,7,2,12,'N',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.439999999999997,14,2,12,'N',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.409999999999996,38.429999999999999,1,5,12,'T',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.399999999999998,38.429999999999999,1,4,12,'P',null,2022.02.20T14:50:44
A,2022.02.20,09:50:44,38.380000000000002,38.429999999999999,1,7,22,'I',null,2022.02.20T14:50:44
A,2022.02.20,09:50:45,38.409999999999996,38.429999999999999,14,1,12,'N',null,2022.02.20T14:50:45
A,2022.02.20,09:50:45,38.399999999999998,38.429999999999999,1,5,12,'T',null,2022.02.20T14:50:45
A,2022.02.20,09:50:45,38.399999999999998,38.420000000000001,1,1,12,'T',null,2022.02.20T14:50:45
A,2022.02.20,09:50:45,38.380000000000002,38.420000000000001,2,1,12,'T',null,2022.02.20T14:50:45
A,2022.02.20,09:50:45,38.380000000000002,38.420000000000001,1,1,12,'T',null,2022.02.20T14:50:45
A,2022.02.20,09:50:45,38.39,38.420000000000001,1,1,12,'T',null,2022.02.20T14:50:45
A,2022.02.20,09:50:45,38.39,38.429999999999999,1,2,12,'T',null,2022.02.20T14:50:45
A,2022.02.20,09:50:45,38.39,38.429999999999999,1,5,12,'T',null,2022.02.20T14:50:45
A,2022.02.20,09:50:45,38.39,38.420000000000001,1,2,12,'P',null,2022.02.20T14:50:45
A,2022.02.20,09:50:45,38.420000000000001,38.429999999999999,2,1,12,'N',null,2022.02.20T14:50:45
A,2022.02.20,09:50:45,38.409999999999996,38.429999999999999,12,1,12,'N',null,2022.02.20T14:50:45
A,2022.02.20,09:50:45,38.380000000000002,38.420000000000001,1,1,22,'I',null,2022.02.20T14:50:45
A,2022.02.20,09:50:45,38.380000000000002,38.429999999999999,1,2,22,'I',null,2022.02.20T14:50:45
A,2022.02.20,09:50:45,38.380000000000002,38.429999999999999,1,7,22,'I',null,2022.02.20T14:50:45
